ID,WorkflowStep,WorkflowStepStatus,WorkflowStepOutcome,ReasonName,InspectionBegin,InspectionFinish,InstallationDate,MeasureName,Installer,Inspector,PassedQty,FailedQty,IncentiveAmount,InstalledMeasureQty,UnitOfMeasure,FailCodes
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
60037,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
65925,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,10/7/2023,Tankless Water Heaters,Installer 7316,Inspector 7316,1,0,800,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,199.9,0,1655.17,199.9,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,2624.17,1,Each,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,1,0,8.28,1,Cap-kBTUh,
44404,Inspection,Work Completed,Work Complete,,10/13/2023,2023-10-16,9/27/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,1,0,13.13,1,Each,
760866,Reinspection,Work Completed,Work Complete,,10/19/2023,2023-10-19,6/20/2023,"Duct Seal and Test, Residential, Medium (25% to 12%) SFm & MFm post 2006",Installer 7136,Inspector 7135,4,0,291.08,4,Cap-Tons,
760866,Reinspection,Work Completed,Work Complete,,10/19/2023,2023-10-19,6/20/2023,"Duct Seal and Test, Residential, Medium (25% to 12%) SFm & MFm post 2006",Installer 7136,Inspector 7135,4,0,291.08,4,Cap-Tons,
762469,Reinspection,Work Completed,Work Complete,,10/13/2023,2023-10-18,8/30/2023,Return Duct Retrofit (total leakage reduction 50% to 15%),Installer 7136,Inspector 7138,4,0,760,4,Cap-Tons,
64863,Inspection,Work Completed,Work Complete,,10/12/2023,2023-10-16,9/11/2023,Tankless Water Heaters,Installer 7316,Inspector 7316,1,0,1200,1,Each,
